"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"83","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","125","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"84","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","157","41","CognitiveComplexity","The method 'myPost(String)' has a cognitive complexity of 19, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"85","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","157","41","CyclomaticComplexity","The method 'myPost(String)' has a cyclomatic complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"86","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","177","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"87","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","220","41","CognitiveComplexity","The method 'getAllPost(String)' has a cognitive complexity of 23, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"88","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","220","41","CyclomaticComplexity","The method 'getAllPost(String)' has a cyclomatic complexity of 13.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"89","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","253","8","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"90","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","296","21","CognitiveComplexity","The method 'insertComment(String, String, String)' has a cognitive complexity of 22, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"91","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","296","21","CyclomaticComplexity","The method 'insertComment(String, String, String)' has a cyclomatic complexity of 14.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"92","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","315","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"93","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","322","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"94","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","393","38","CognitiveComplexity","The method 'editComment(String, String)' has a cognitive complexity of 22, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"95","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","393","38","CyclomaticComplexity","The method 'editComment(String, String)' has a cyclomatic complexity of 13.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"96","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","411","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"97","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","418","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"98","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","450","21","CognitiveComplexity","The method 'softDeleteFeedCommentItem(String)' has a cognitive complexity of 21, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"99","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","450","21","CyclomaticComplexity","The method 'softDeleteFeedCommentItem(String)' has a cyclomatic complexity of 12.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"100","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","464","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"101","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","471","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"102","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","533","19","CognitiveComplexity","The method 'getUserAccountId(String)' has a cognitive complexity of 22, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"103","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","533","19","CyclomaticComplexity","The method 'getUserAccountId(String)' has a cyclomatic complexity of 12.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"104","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","547","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"105","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","568","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"106","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrl.cls","573","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"107","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FeedItemCtrlTest.cls","9","14","CyclomaticComplexity","The class 'BI_PSPB_FeedItemCtrlTest' has a total cyclomatic complexity of 50 (highest 2).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"108","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","14","27","CognitiveComplexity","The class 'BI_PSPB_FollowUserCtrl' has a total cognitive complexity of 66 (highest 30), current threshold is 50","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"109","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","43","21","CognitiveComplexity","The method 'followUser(String, String)' has a cognitive complexity of 30, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"110","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","43","21","CyclomaticComplexity","The method 'followUser(String, String)' has a cyclomatic complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"111","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","67","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"112","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","182","21","CognitiveComplexity","The method 'unfollowUser(String, String)' has a cognitive complexity of 30, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"113","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","182","21","CyclomaticComplexity","The method 'unfollowUser(String, String)' has a cyclomatic complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"114","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_FollowUserCtrl.cls","209","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"115","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetAccessToken.cls","63","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"116","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","63","14","CognitiveComplexity","The method 'execute(Database.BatchableContext, List<BI_PSPB_OmnichannelLog__c>)' has a cognitive complexity of 26, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"117","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","63","14","CyclomaticComplexity","The method 'execute(Database.BatchableContext, List<BI_PSPB_OmnichannelLog__c>)' has a cyclomatic complexity of 10.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"118","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","88","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"119","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","104","9","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"120","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","134","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"121","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","187","21","CognitiveComplexity","The method 'updateEmailLogs(List<Id>, String)' has a cognitive complexity of 21, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"122","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodEmailBatch.cls","187","21","CyclomaticComplexity","The method 'updateEmailLogs(List<Id>, String)' has a cyclomatic complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"123","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","64","14","CognitiveComplexity","The method 'execute(Database.BatchableContext, List<BI_PSPB_OmnichannelLog__c>)' has a cognitive complexity of 25, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"124","5","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","72","11","UnusedLocalVariable","Variable 'statusqueued' defined but not used","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"125","5","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","75","37","UnusedLocalVariable","Variable 'logsToUpdate' defined but not used","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_bestpractices.html#unusedlocalvariable","Best Practices","pmd"
"126","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","93","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"127","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","112","9","ApexSuggestUsingNamedCred","Suggest named credentials for authentication","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexsuggestusingnamedcred","Security","pmd"
"128","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","139","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"129","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","191","21","CognitiveComplexity","The method 'updatesmsLogs(List<Id>, String)' has a cognitive complexity of 21, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"130","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_GetMethodSMSBatch.cls","191","21","CyclomaticComplexity","The method 'updatesmsLogs(List<Id>, String)' has a cyclomatic complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"131","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsertCaserecordforUpdateRx.cls","42","21","CyclomaticComplexity","The method 'getcaseRecordWithFiles(String, BI_PSPB_InsertCaserecordforUpdateRx.BI_PSPB_caseForUpdateRxWrapper, List<String>)' has a cyclomatic complexity of 10.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"132","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsertCaserecordforUpdateRx.cls","106","5","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"133","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsertCaserecordforUpdateRx.cls","111","21","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"134","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsertCaserecordforUpdateRx.cls","121","21","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"135","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsertCaserecordforUpdateRx.cls","155","39","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"136","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsertUploadFileforUpdateRx.cls","30","21","CognitiveComplexity","The method 'createContentDocumentLinks(List<String>, String)' has a cognitive complexity of 16, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"137","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsiteNotification.cls","9","30","ExcessiveClassLength","Avoid really long classes.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveclasslength","Design","pmd"
"138","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSPB_InsiteNotification.cls","9","30","CognitiveComplexity","The class 'BI_PSPB_InsiteNotification' has a total cognitive complexity of 64 (highest 15), current threshold is 50","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
